id,debate_id,speaker,text,check_worthy,spans,error
2008092600035,20080926_obama_mccain,LEHRER,"Senator Obama, you have a question for Senator McCain on that?",False,[],
2008092600021,20080926_obama_mccain,LEHRER,"So, Senator McCain, do you agree with what Senator Obama just said? And, if you don’t, tell him what you disagree with.",False,[],
2008092600040,20080926_obama_mccain,LEHRER,We’ve got to go to another lead question.,False,[],
2008092600010,20080926_obama_mccain,LEHRER,… you’re going to vote for the plan?,False,[],
2008092600045,20080926_obama_mccain,MCCAIN,"And that’s just a fact. Again, you can look it up.",False,[],
2008092600018,20080926_obama_mccain,MCCAIN,Are you afraid I couldn’t hear him? (LAUGHTER),False,[],
2008092600041,20080926_obama_mccain,MCCAIN,"I know we have to, but this is a classic example of walking the walk and talking the talk. We had an energy bill before the United States Senate. It was festooned with Christmas tree ornaments. It had all kinds of breaks for the oil companies, I mean, billions of dollars worth. I voted against it; Senator Obama voted for it.",True,"[{""start"": 194, ""end"": 277, ""text"": ""It had all kinds of breaks for the oil companies, I mean, billions of dollars worth"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economy"", ""energy""]}, {""start"": 279, ""end"": 297, ""text"": ""I voted against it"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""energy""]}, {""start"": 299, ""end"": 325, ""text"": ""Senator Obama voted for it"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""energy""]}]",
2008092600007,20080926_obama_mccain,MCCAIN,I — I hope so. And I…,False,[],
2008092600022,20080926_obama_mccain,MCCAIN,"No, I — look, we’ve got to fix the system. We’ve got fundamental problems in the system. And Main Street is paying a penalty for the excesses and greed in Washington, D.C., and in the Wall Street. So there’s no doubt that we have a long way to go. And, obviously, stricter interpretation and consolidation of the various regulatory agencies that weren’t doing their job, that has brought on this crisis. But I have a fundamental belief in the goodness and strength of the American worker. And the American worker is the most productive, the most innovative. America is still the greatest producer, exporter and importer. But we’ve got to get through these times, but I have a fundamental belief in the United States of America. And I still believe, under the right leadership, our best days are ahead of us.",True,"[{""start"": 309, ""end"": 402, ""text"": ""the various regulatory agencies that weren’t doing their job, that has brought on this crisis"", ""reason_text"": """", ""reason_choices"": [""causation"", ""economy""]}, {""start"": 558, ""end"": 619, ""text"": ""America is still the greatest producer, exporter and importer"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""economy""]}]",
2008092600030,20080926_obama_mccain,MCCAIN,"Senator Obama suspended those requests for pork-barrel projects after he was running for president of the United States. He didn’t happen to see that light during the first three years as a member of the United States Senate, $932 million in requests. Maybe to Senator Obama it’s not a lot of money. But the point is that — you see, I hear this all the time. “It’s only $18 billion.” Do you know that it’s tripled in the last five years? Do you know that it’s gone completely out of control to the point where it corrupts people? It corrupts people. That’s why we have, as I said, people under federal indictment and charges. It’s a system that’s got to be cleaned up. I have fought against it my career. I have fought against it. I was called the sheriff, by the — one of the senior members of the Appropriations Committee. I didn’t win Miss Congeniality in the United States Senate. Now, Senator Obama didn’t mention that, along with his tax cuts, he is also proposing some $800 billion in new spending on new programs. Now, that’s a fundamental difference between myself and Senator Obama. I want to cut spending. I want to keep taxes low. The worst thing we could do in this economic climate is to raise people’s taxes.",True,"[{""start"": 0, ""end"": 119, ""text"": ""Senator Obama suspended those requests for pork-barrel projects after he was running for president of the United States"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""politics""]}, {""start"": 156, ""end"": 250, ""text"": ""during the first three years as a member of the United States Senate, $932 million in requests"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""politics""]}, {""start"": 401, ""end"": 436, ""text"": ""it’s tripled in the last five years"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""comparative/temporal""]}, {""start"": 669, ""end"": 703, ""text"": ""I have fought against it my career"", ""reason_text"": """", ""reason_choices"": [""stance/support""]}, {""start"": 950, ""end"": 1020, ""text"": ""he is also proposing some $800 billion in new spending on new programs"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""stance/support""]}]",
2008092600009,20080926_obama_mccain,MCCAIN,Sure.,False,[],
2008092600011,20080926_obama_mccain,MCCAIN,"Sure. But — but let me — let me point out, I also warned about Fannie Mae and Freddie Mac and warned about corporate greed and excess, and CEO pay, and all that. A lot of us saw this train wreck coming. But there’s also the issue of responsibility. You’ve mentioned President Dwight David Eisenhower. President Eisenhower, on the night before the Normandy invasion, went into his room, and he wrote out two letters. One of them was a letter congratulating the great members of the military and allies that had conducted and succeeded in the greatest invasion in history, still to this day, and forever. And he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy. Somehow we’ve lost that accountability. I’ve been heavily criticized because I called for the resignation of the chairman of the Securities and Exchange Commission. We’ve got to start also holding people accountable, and we’ve got to reward people who succeed. But somehow in Washington today — and I’m afraid on Wall Street — greed is rewarded, excess is rewarded, and corruption — or certainly failure to carry out our responsibility is rewarded. As president of the United States, people are going to be held accountable in my administration. And I promise you that that will happen.",True,"[{""start"": 43, ""end"": 89, ""text"": ""I also warned about Fannie Mae and Freddie Mac"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""economy""]}, {""start"": 94, ""end"": 146, ""text"": ""warned about corporate greed and excess, and CEO pay"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""economy""]}, {""start"": 301, ""end"": 414, ""text"": ""President Eisenhower, on the night before the Normandy invasion, went into his room, and he wrote out two letters"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""geopolitics""]}, {""start"": 607, ""end"": 744, ""text"": ""he wrote out another letter, and that was a letter of resignation from the United States Army for the failure of the landings at Normandy"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""geopolitics""]}, {""start"": 786, ""end"": 909, ""text"": ""I’ve been heavily criticized because I called for the resignation of the chairman of the Securities and Exchange Commission"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""stance/support""]}]",
2008092600034,20080926_obama_mccain,MCCAIN,"Well — well, let me give you an example of what Senator Obama finds objectionable, the business tax. Right now, in the United States of America, business pays the second-highest business taxes in the world, 35 percent. Ireland pays 11 percent. Now, if you’re a business person, and you can locate any place in the world, then, obviously, if you go to the country where it’s 11 percent tax versus 35 percent, you’re going to be able to create jobs, increase your business, make more investment, et cetera. I want to cut that business tax. I want to cut it so that businesses will remain in — in the United States of America and create jobs. But, again, I want to return. It’s a lot more than $18 billion in pork-barrel spending. I can tell you, it’s rife. It’s throughout. The United States Senate will take up a continuing resolution tomorrow or the next day, sometime next week, with 2,000 — 2,000 — look at them, my friends. Look at them. You’ll be appalled. And Senator Obama is a recent convert, after requesting $932 million worth of pork-barrel spending projects. So the point is, I want people to have tax cuts. I want every family to have a $5,000 refundable tax credit so they can go out and purchase their own health care. I want to double the dividend from $3,500 to $7,000 for every dependent child in America. I know that the worst thing we could possibly do is to raise taxes on anybody, and a lot of people might be interested in Senator Obama’s definition of “rich.”",True,"[{""start"": 101, ""end"": 217, ""text"": ""Right now, in the United States of America, business pays the second-highest business taxes in the world, 35 percent"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""ranking"", ""economy""]}, {""start"": 219, ""end"": 242, ""text"": ""Ireland pays 11 percent"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economy""]}, {""start"": 670, ""end"": 726, ""text"": ""It’s a lot more than $18 billion in pork-barrel spending"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""vague quantitative"", ""economy"", ""politics""]}, {""start"": 1006, ""end"": 1068, ""text"": ""requesting $932 million worth of pork-barrel spending projects"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""attribution"", ""politics""]}]",
2008092600028,20080926_obama_mccain,MCCAIN,"Well, again, I don’t mean to go back and forth, but he… (CROSSTALK)",False,[],
2008092600003,20080926_obama_mccain,MCCAIN,"Well, thank you, Jim. And thanks to everybody. And I do have a sad note tonight. Senator Kennedy is in the hospital. He’s a dear and beloved friend to all of us. Our thoughts and prayers go out to the lion of the Senate. I also want to thank the University of Mississippi for hosting us tonight. And, Jim, I — I’ve been not feeling too great about a lot of things lately. So have a lot of Americans who are facing challenges. But I’m feeling a little better tonight, and I’ll tell you why. Because as we’re here tonight in this debate, we are seeing, for the first time in a long time, Republicans and Democrats together, sitting down, trying to work out a solution to this fiscal crisis that we’re in. And have no doubt about the magnitude of this crisis. And we’re not talking about failure of institutions on Wall Street. We’re talking about failures on Main Street, and people who will lose their jobs, and their credits, and their homes, if we don’t fix the greatest fiscal crisis, probably in — certainly in our time, and I’ve been around a little while. But the point is — the point is, we have finally seen Republicans and Democrats sitting down and negotiating together and coming up with a package. This package has transparency in it. It has to have accountability and oversight. It has to have options for loans to failing businesses, rather than the government taking over those loans. We have to — it has to have a package with a number of other essential elements to it. And, yes, I went back to Washington, and I met with my Republicans in the House of Representatives. And they weren’t part of the negotiations, and I understand that. And it was the House Republicans that decided that they would be part of the solution to this problem. But I want to emphasize one point to all Americans tonight. This isn’t the beginning of the end of this crisis. This is the end of the beginning, if we come out with a package that will keep these institutions stable. And we’ve got a lot of work to do. And we’ve got to create jobs. And one of the areas, of course, is to eliminate our dependence on foreign oil.",True,"[{""start"": 959, ""end"": 1022, ""text"": ""the greatest fiscal crisis, probably in — certainly in our time"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""economy""]}, {""start"": 1590, ""end"": 1627, ""text"": ""they weren’t part of the negotiations"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""politics""]}, {""start"": 2087, ""end"": 2116, ""text"": ""our dependence on foreign oil"", ""reason_text"": """", ""reason_choices"": [""energy""]}]",
2008092600024,20080926_obama_mccain,MCCAIN,"Well, the first thing we have to do is get spending under control in Washington. It’s completely out of control. It’s gone — we have now presided over the largest increase in the size of government since the Great Society. We Republicans came to power to change government, and government changed us. And the — the worst symptom on this disease is what my friend, Tom Coburn, calls earmarking as a gateway drug, because it’s a gateway. It’s a gateway to out-of-control spending and corruption. And we have former members of Congress now residing in federal prison because of the evils of this earmarking and pork-barrel spending. You know, we spent $3 million to study the DNA of bears in Montana. I don’t know if that was a criminal issue or a paternal issue, but the fact is that it was $3 million of our taxpayers’ money. And it has got to be brought under control. As president of the United States, I want to assure you, I’ve got a pen. This one’s kind of old. I’ve got a pen, and I’m going to veto every single spending bill that comes across my desk. I will make them famous. You will know their names. Now, Senator Obama, you wanted to know one of the differences. He has asked for $932 million of earmark pork-barrel spending, nearly a million dollars for every day that he’s been in the United States Senate. I suggest that people go up on the Web site of Citizens Against Government Waste, and they’ll look at those projects. That kind of thing is not the way to rein in runaway spending in Washington, D.C. That’s one of the fundamental differences that Senator Obama and I have.",True,"[{""start"": 125, ""end"": 221, ""text"": ""we have now presided over the largest increase in the size of government since the Great Society"", ""reason_text"": """", ""reason_choices"": [""comparative/temporal"", ""ranking"", ""politics""]}, {""start"": 506, ""end"": 628, ""text"": ""former members of Congress now residing in federal prison because of the evils of this earmarking and pork-barrel spending"", ""reason_text"": """", ""reason_choices"": [""politics"", ""crime/law""]}, {""start"": 640, ""end"": 696, ""text"": ""we spent $3 million to study the DNA of bears in Montana"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""science""]}, {""start"": 782, ""end"": 823, ""text"": ""it was $3 million of our taxpayers’ money"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economy"", ""science""]}, {""start"": 1173, ""end"": 1234, ""text"": ""He has asked for $932 million of earmark pork-barrel spending"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""attribution"", ""politics""]}]",
2008092600039,20080926_obama_mccain,MCCAIN,"Well, you know, let me just…",False,[],
2008092600047,20080926_obama_mccain,MCCAIN,"With all due respect, you already gave them to the oil companies.",False,[],
2008092600043,20080926_obama_mccain,MCCAIN,"You’ve got to look at our record. You’ve got to look at our records. That’s the important thing. Who fought against wasteful and earmark spending? Who has been the person who has tried to keep spending under control? Who’s the person who has believed that the best thing for America is — is to have a tax system that is fundamentally fair? And I’ve fought to simplify it, and I have proposals to simplify it. Let’s give every American a choice: two tax brackets, generous dividends, and, two — and let Americans choose whether they want the — the existing tax code or they want a new tax code. And so, again, look at the record, particularly the energy bill. But, again, Senator Obama has shifted on a number of occasions. He has voted in the United States Senate to increase taxes on people who make as low as $42,000 a year.",True,"[{""start"": 344, ""end"": 370, ""text"": ""I’ve fought to simplify it"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""economy""]}, {""start"": 723, ""end"": 825, ""text"": ""He has voted in the United States Senate to increase taxes on people who make as low as $42,000 a year"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""attribution"", ""stance/support"", ""economy""]}]",
2008092600032,20080926_obama_mccain,OBAMA,"And when you look at your tax policies that are directed primarily at those who are doing well, and you are neglecting people who are really struggling right now, I think that is a continuation of the last eight years, and we can’t afford another four.",False,[],
2008092600015,20080926_obama_mccain,OBAMA,I do not think that they are.,False,[],
2008092600031,20080926_obama_mccain,OBAMA,"I — I don’t know where John is getting his figures. Let’s just be clear. What I do is I close corporate loopholes, stop providing tax cuts to corporations that are shipping jobs overseas so that we’re giving tax breaks to companies that are investing here in the United States. I make sure that we have a health care system that allows for everyone to have basic coverage. I think those are pretty important priorities. And I pay for every dime of it. But let’s go back to the original point. John, nobody is denying that $18 billion is important. And, absolutely, we need earmark reform. And when I’m president, I will go line by line to make sure that we are not spending money unwisely. But the fact is that eliminating earmarks alone is not a recipe for how we’re going to get the middle class back on track.",True,"[{""start"": 120, ""end"": 186, ""text"": ""providing tax cuts to corporations that are shipping jobs overseas"", ""reason_text"": """", ""reason_choices"": [""economy""]}]",
2008092600042,20080926_obama_mccain,OBAMA,"John, you want to give oil companies another $4 billion.",True,"[{""start"": 6, ""end"": 55, ""text"": ""you want to give oil companies another $4 billion"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""attribution"", ""stance/support"", ""energy""]}]",
2008092600046,20080926_obama_mccain,OBAMA,"Look, it’s just not true. And if we want to talk about oil company profits, under your tax plan, John — this is undeniable — oil companies would get an additional $4 billion in tax breaks. Now, look, we all would love to lower taxes on everybody. But here’s the problem: If we are giving them to oil companies, then that means that there are those who are not going to be getting them. And…",True,"[{""start"": 125, ""end"": 187, ""text"": ""oil companies would get an additional $4 billion in tax breaks"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""economy"", ""energy""]}]",
2008092600038,20080926_obama_mccain,OBAMA,"My definition — here’s what I can tell the American people: 95 percent of you will get a tax cut. And if you make less than $250,000, less than a quarter-million dollars a year, then you will not see one dime’s worth of tax increase. Now, John mentioned the fact that business taxes on paper are high in this country, and he’s absolutely right. Here’s the problem: There are so many loopholes that have been written into the tax code, oftentimes with support of Senator McCain, that we actually see our businesses pay effectively one of the lowest tax rates in the world. And what that means, then, is that there are people out there who are working every day, who are not getting a tax cut, and you want to give them more. It’s not like you want to close the loopholes. You just want to add an additional tax cut over the loopholes. And that’s a problem. Just one last point I want to make, since Senator McCain talked about providing a $5,000 health credit. Now, what he doesn’t tell you is that he intends to, for the first time in history, tax health benefits. So you may end up getting a $5,000 tax credit. Here’s the only problem: Your employer now has to pay taxes on the health care that you’re getting from your employer. And if you end up losing your health care from your employer, you’ve got to go out on the open market and try to buy it. It is not a good deal for the American people. But it’s an example of this notion that the market can always solve everything and that the less regulation we have, the better off we’re going to be.",True,"[{""start"": 435, ""end"": 476, ""text"": ""oftentimes with support of Senator McCain"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""economy""]}, {""start"": 499, ""end"": 570, ""text"": ""our businesses pay effectively one of the lowest tax rates in the world"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""ranking"", ""economy""]}, {""start"": 998, ""end"": 1063, ""text"": ""he intends to, for the first time in history, tax health benefits"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""economy"", ""medicine""]}, {""start"": 1137, ""end"": 1229, ""text"": ""Your employer now has to pay taxes on the health care that you’re getting from your employer"", ""reason_text"": """", ""reason_choices"": [""economy"", ""medicine""]}]",
2008092600048,20080926_obama_mccain,OBAMA,"No, but, John, the fact of the matter is, is that I was opposed to those tax breaks, tried to strip them out. We’ve got an energy bill on the Senate floor right now that contains some good stuff, some stuff you want, including drilling off-shore, but you’re opposed to it because it would strip away those tax breaks that have gone to oil companies.",True,"[{""start"": 50, ""end"": 83, ""text"": ""I was opposed to those tax breaks"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""economy""]}, {""start"": 251, ""end"": 271, ""text"": ""you’re opposed to it"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""energy""]}, {""start"": 280, ""end"": 348, ""text"": ""it would strip away those tax breaks that have gone to oil companies"", ""reason_text"": """", ""reason_choices"": [""causation"", ""economy"", ""energy""]}]",
2008092600044,20080926_obama_mccain,OBAMA,"That’s not true, John. That’s not true.",False,[],
2008092600020,20080926_obama_mccain,OBAMA,"The — and I just fundamentally disagree. And unless we are holding ourselves accountable day in, day out, not just when there’s a crisis for folks who have power and influence and can hire lobbyists, but for the nurse, the teacher, the police officer, who, frankly, at the end of each month, they’ve got a little financial crisis going on. They’re having to take out extra debt just to make their mortgage payments. We haven’t been paying attention to them. And if you look at our tax policies, it’s a classic example.",False,[],
2008092600005,20080926_obama_mccain,OBAMA,"We haven’t seen the language yet. And I do think that there’s constructive work being done out there. So, for the viewers who are watching, I am optimistic about the capacity of us to come together with a plan. The question, I think, that we have to ask ourselves is, how did we get into this situation in the first place? Two years ago, I warned that, because of the subprime lending mess, because of the lax regulation, that we were potentially going to have a problem and tried to stop some of the abuses in mortgages that were taking place at the time. Last year, I wrote to the secretary of the Treasury to make sure that he understood the magnitude of this problem and to call on him to bring all the stakeholders together to try to deal with it. So — so the question, I think, that we’ve got to ask ourselves is, yes, we’ve got to solve this problem short term. And we are going to have to intervene; there’s no doubt about that. But we’re also going to have to look at, how is it that we shredded so many regulations? We did not set up a 21st-century regulatory framework to deal with these problems. And that in part has to do with an economic philosophy that says that regulation is always bad.",True,"[{""start"": 323, ""end"": 470, ""text"": ""Two years ago, I warned that, because of the subprime lending mess, because of the lax regulation, that we were potentially going to have a problem"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""economy""]}, {""start"": 475, ""end"": 555, ""text"": ""tried to stop some of the abuses in mortgages that were taking place at the time"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""economy""]}]",
2008092600013,20080926_obama_mccain,OBAMA,"Well, I think Senator McCain’s absolutely right that we need more responsibility, but we need it not just when there’s a crisis. I mean, we’ve had years in which the reigning economic ideology has been what’s good for Wall Street, but not what’s good for Main Street. And there are folks out there who’ve been struggling before this crisis took place. And that’s why it’s so important, as we solve this short-term problem, that we look at some of the underlying issues that have led to wages and incomes for ordinary Americans to go down, the — a health care system that is broken, energy policies that are not working, because, you know, 10 days ago, John said that the fundamentals of the economy are sound.",True,"[{""start"": 137, ""end"": 229, ""text"": ""we’ve had years in which the reigning economic ideology has been what’s good for Wall Street"", ""reason_text"": """", ""reason_choices"": [""economy""]}, {""start"": 439, ""end"": 618, ""text"": ""some of the underlying issues that have led to wages and incomes for ordinary Americans to go down, the — a health care system that is broken, energy policies that are not working"", ""reason_text"": """", ""reason_choices"": [""causation"", ""economy"", ""medicine""]}, {""start"": 639, ""end"": 708, ""text"": ""10 days ago, John said that the fundamentals of the economy are sound"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""economy""]}]",
2008092600026,20080926_obama_mccain,OBAMA,"Well, Senator McCain is absolutely right that the earmarks process has been abused, which is why I suspended any requests for my home state, whether it was for senior centers or what have you, until we cleaned it up. And he’s also right that oftentimes lobbyists and special interests are the ones that are introducing these kinds of requests, although that wasn’t the case with me. But let’s be clear: Earmarks account for $18 billion in last year’s budget. Senator McCain is proposing — and this is a fundamental difference between us — $300 billion in tax cuts to some of the wealthiest corporations and individuals in the country, $300 billion. Now, $18 billion is important; $300 billion is really important. And in his tax plan, you would have CEOs of Fortune 500 companies getting an average of $700,000 in reduced taxes, while leaving 100 million Americans out. So my attitude is, we’ve got to grow the economy from the bottom up. What I’ve called for is a tax cut for 95 percent of working families, 95 percent. And that means that the ordinary American out there who’s collecting a paycheck every day, they’ve got a little extra money to be able to buy a computer for their kid, to fill up on this gas that is killing them. And over time, that, I think, is going to be a better recipe for economic growth than the — the policies of President Bush that John McCain wants to — wants to follow.",True,"[{""start"": 97, ""end"": 139, ""text"": ""I suspended any requests for my home state"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""politics""]}, {""start"": 242, ""end"": 342, ""text"": ""oftentimes lobbyists and special interests are the ones that are introducing these kinds of requests"", ""reason_text"": """", ""reason_choices"": [""vague quantitative"", ""politics""]}, {""start"": 403, ""end"": 457, ""text"": ""Earmarks account for $18 billion in last year’s budget"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""economy"", ""politics""]}, {""start"": 459, ""end"": 647, ""text"": ""Senator McCain is proposing — and this is a fundamental difference between us — $300 billion in tax cuts to some of the wealthiest corporations and individuals in the country, $300 billion"", ""reason_text"": ""? how to deal with the part between hyphens"", ""reason_choices"": [""numerical absolute"", ""stance/support"", ""economy""]}, {""start"": 718, ""end"": 827, ""text"": ""in his tax plan, you would have CEOs of Fortune 500 companies getting an average of $700,000 in reduced taxes"", ""reason_text"": """", ""reason_choices"": [""numerical absolute"", ""forecast/projection"", ""attribution"", ""economy""]}]",
2008092600036,20080926_obama_mccain,OBAMA,"Well, let me just make a couple of points.",False,[],
2008092600001,20080926_obama_mccain,OBAMA,"Well, thank you very much, Jim, and thanks to the commission and the University of Mississippi, Ole Miss, for hosting us tonight. I can’t think of a more important time for us to talk about the future of the country. You know, we are at a defining moment in our history. Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression. And although we’ve heard a lot about Wall Street, those of you on Main Street I think have been struggling for a while, and you recognize that this could have an impact on all sectors of the economy. And you’re wondering, how’s it going to affect me? How’s it going to affect my job? How’s it going to affect my house? How’s it going to affect my retirement savings or my ability to send my children to college? So we have to move swiftly, and we have to move wisely. And I’ve put forward a series of proposals that make sure that we protect taxpayers as we engage in this important rescue effort. Number one, we’ve got to make sure that we’ve got oversight over this whole process; $700 billion, potentially, is a lot of money. Number two, we’ve got to make sure that taxpayers, when they are putting their money at risk, have the possibility of getting that money back and gains, if the market — and when the market returns. Number three, we’ve got to make sure that none of that money is going to pad CEO bank accounts or to promote golden parachutes. And, number four, we’ve got to make sure that we’re helping homeowners, because the root problem here has to do with the foreclosures that are taking place all across the country. Now, we also have to recognize that this is a final verdict on eight years of failed economic policies promoted by George Bush, supported by Senator McCain, a theory that basically says that we can shred regulations and consumer protections and give more and more to the most, and somehow prosperity will trickle down. It hasn’t worked. And I think that the fundamentals of the economy have to be measured by whether or not the middle class is getting a fair shake. That’s why I’m running for president, and that’s what I hope we’re going to be talking about tonight.",True,"[{""start"": 311, ""end"": 385, ""text"": ""we are going through the worst financial crisis since the Great Depression"", ""reason_text"": """", ""reason_choices"": [""ranking"", ""economy""]}, {""start"": 1522, ""end"": 1620, ""text"": ""the root problem here has to do with the foreclosures that are taking place all across the country"", ""reason_text"": """", ""reason_choices"": [""causation"", ""economy""]}, {""start"": 1750, ""end"": 1777, ""text"": ""supported by Senator McCain"", ""reason_text"": """", ""reason_choices"": [""stance/support"", ""economy""]}]",
2008092600017,20080926_obama_mccain,OBAMA,"Well, the — John, 10 days ago, you said that the fundamentals of the economy are sound. And…",True,"[{""start"": 18, ""end"": 86, ""text"": ""10 days ago, you said that the fundamentals of the economy are sound"", ""reason_text"": """", ""reason_choices"": [""attribution"", ""economy""]}]",
2012100300084,20121003_obama_romney,LEHRER,"(inaudible) and we're going on — still on the economy, on another — but another part of it…",False,[],
2012100300062,20121003_obama_romney,LEHRER,(inaudible) answer the taxes thing for a moment.,False,[],
2012100300066,20121003_obama_romney,LEHRER,"About the idea that in order to reduce the deficit, there has to be revenue in addition to cuts.",False,[],
2012100300203,20121003_obama_romney,LEHRER,All right,False,[],
2012100300192,20121003_obama_romney,LEHRER,"All right, gentlemen… (CROSSTALK)",False,[],
2012100300015,20121003_obama_romney,LEHRER,All right.,False,[],
2012100300022,20121003_obama_romney,LEHRER,All right.,False,[],
2012100300028,20121003_obama_romney,LEHRER,All right.,False,[],
2012100300119,20121003_obama_romney,LEHRER,All right.,False,[],
2012100300177,20121003_obama_romney,LEHRER,All right.,False,[],
2012100300199,20121003_obama_romney,LEHRER,All right.,False,[],
2012100300123,20121003_obama_romney,LEHRER,All right. Can we — can the two of you agree that the voters have a choice — a clear choice between the two…,False,[],
